,loss,accuracy,val_loss,val_accuracy
0,1.9434149265289307,0.1627366989850998,1.9411628246307373,0.18047404289245605
1,1.7963457107543945,0.28732964396476746,1.772985577583313,0.33363431692123413
2,1.5160454511642456,0.4163852334022522,1.691832184791565,0.3602708876132965
3,1.2904671430587769,0.514955997467041,1.7864623069763184,0.3524830639362335
4,1.1063379049301147,0.5945000648498535,2.029675245285034,0.32934537529945374
5,0.9424693584442139,0.6572186946868896,2.209836483001709,0.33465009927749634
6,0.8165964484214783,0.7085092067718506,2.409135103225708,0.3435665965080261
