,loss,accuracy,val_loss,val_accuracy
0,0.30585920810699463,0.8701716661453247,0.8824607729911804,0.654321014881134
1,0.09235259890556335,0.9645922780036926,0.2321072816848755,0.8930041193962097
2,0.03591097518801689,0.9892703890800476,0.8264743089675903,0.7037037014961243
3,0.051892902702093124,0.983905553817749,0.38891175389289856,0.8148148059844971
